region,incgroup,offshore,country,cntrycode,bankname 2013,bankname 2009,spec,index_consol,cons_code,index_unconsol,unconsol_code,ISIN,Ticker,Swift,yoe,yoi,note_2009,note_2013,added2014,active2013,own1995,own1996,own1997,own1998,own1999,own2000,own2001,own2002,own2003,own2004,own2005,own2006,own2007,own2008,own2009,own2010,own2011,own2012,own2013,ownsou1995,ownsou1996,ownsou1997,ownsou1998,ownsou1999,ownsou2000,ownsou2001,ownsou2002,ownsou2003,ownsou2004,ownsou2005,ownsou2006,ownsou2007,ownsou2008,ownsou2009,ownsou2010,ownsou2011,ownsou2012,ownsou2013
ECA,EM,0,RUSSIAN FEDERATION,RUS,Barentsbank,Barentsbank,Commercial Banks,16546,U1,16546,U1,,Unlisted,,1992,2012,,,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Bashprombank OJSC,Bashprombank,Commercial Banks,28104,U1,28104,U1,,Unlisted,,1990,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,BNP Paribas ZAO,BNP Paribas ZAO,Commercial Banks,40241,U1,40241,U1,,Unlisted,BNPA RU MM,2002,,,,0,Active,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
ECA,EM,0,RUSSIAN FEDERATION,RUS,Credit Agricole Corporate and Investment Bank' Closed Joint Stock Company-Crédit Agricole CIB ZAO,Calyon Rusbank Corporate and Investment Bank,Commercial Banks,18750,U1,18750,U1,,Unlisted,CRLY RU 2P,1991,,"Established in 1991 as Crédit Lyonnais Russie. On December 22, 1997 its name changed to Credit Lyonnais Rusbank. On August 2, 2004 name changed to Calyon Rusbank Corporate and Investment Bank.",Calyon Rusbank became Crédit Agricole CIB Rusbank at the beginning of 2010.,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
ECA,EM,0,RUSSIAN FEDERATION,RUS,CB Renaissance Credit OOO,CB Renaissance Capital OOO,Commercial Banks,29694,U1,29694,U1,,Unlisted,,2004,,,,0,Active,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,CentroCredit Bank,CentroCredit Bank,Commercial Banks,18686,C2,16265,U2,,Unlisted,CKBB RU MM,1989,,Established in 1989.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Chelindbank Group-Chelindbank - Chelyabinsk Joint Stock Commercial Bank,Chelindbank Group-Chelindbank - Chelyabinsk Joint Stock Commercial Bank,Commercial Banks,37394,C2,45780,U2,RU000A0JPBL8,CHLB,CHLB RU 4C,1990,,"Established on October 16, 1990.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,CJSC Dexia Bank,CJSC Dexia Bank,Commercial Banks,40502,U1,40502,U1,,Unlisted,IKBA RU MM,1998,,"Established in 1998. In October 2003, Iktisat Bank (Moscow) changed its name to Denizbank Moscow. In February 2008, changed its name to CJSC Dexia Bank.",In May 2012 the bank has been renamed back to Denizbank Moscow.,0,Active,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA
ECA,EM,0,RUSSIAN FEDERATION,RUS,Closed joint stock company LOCKO-Bank,Closed joint stock company LOCKO-Bank,Commercial Banks,40834,C2,28413,U2,,Unlisted,CLOK RU MM,1994,,"On December 6, 2005 LOCKO-Bank completed its reorganization from a Limited liability company to a Closed joint stock company and changed its name to Close joint stock company LOCKO-Bank.",Over 50% of the shares of the bank is owned by companies registered in Cyprus but the beneficial owners are mostly Russian citizens who also manage the bank.,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Admiralteysky,Commercial Bank Admiralteysky,Commercial Banks,19540,U1,19540,U1,,Unlisted,,1994,,Established in February 1994.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Akropol,Commercial Bank Akropol,Commercial Banks,19243,U1,19243,U1,,Unlisted,COAK RU M1,1994,,Established in 1994.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Credittrust,Commercial Bank Credittrust,Commercial Banks,18998,U1,18998,U1,,Unlisted,,1994,2004,"Established in July 1994. On June 23, 2004 its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,0,0,0,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Gagarinsky,Commercial Bank Gagarinsky,Commercial Banks,45198,C2,28627,U2,,Unlisted,GAGB RU MM,1973,,Established in 1973 as the Moskovsko-Gagarinsky Branch of the State Bank of the USSR. In October 1990 became Commercial Bank Gagarinsky.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Koltso Urala,Commercial Bank Koltso Urala,Commercial Banks,40986,U1,40986,U1,,Unlisted,,1989,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Krasbank (LLC),Commercial Bank Krasbank (LLC),Commercial Banks,19017,U1,19017,U1,,Unlisted,,1991,2008,"Established in 1991. In May 2008, it's banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Moscow Capital Ltd,Commercial Bank Moscow Capital Ltd,Commercial Banks,29966,U1,29966,U1,,Unlisted,MOCP RU MM,1994,2009,"In February 2008, the Bank of Russia decided to cancel banking licenses held by Commercial Bank Moscow Capital Ltd . In accordance with the CBR order temporary administrations were introduced it until the appointment of bankruptcy managers or receivers.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Mosnarbank,Commercial Bank Mosnarbank,Commercial Banks,47201,C2,17037,U2,,Unlisted,,1995,2003,"Established in 1995. In December 2003, Commercial Bank Mosnarbank was absorbed by Evrofinance Mosnarbank.",,0,Dissolved,0,0,0,0,0,0,0,0,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Sembank,Commercial Bank Sembank,Commercial Banks,45050,U1,45050,U1,,Unlisted,,1993,2012,"Established on December 8, 1993.","The Bank of Russia adopted a decision to revoke banking licence held by Sembank starting May 16, 2012. ",0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commerzbank (Eurasija),Commerzbank (Eurasija),Commercial Banks,16929,U1,16929,U1,,Unlisted,COBA RU MM,1998,,,,0,Active,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY
ECA,EM,0,RUSSIAN FEDERATION,RUS,Conversbank Ltd,Conversbank Ltd,Commercial Banks,36785,C2,40816,U2,,Unlisted,,1989,2008,"Established on March 30, 1989. In April 2008, Conversbank Ltd was absorbed by Investbank.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Corporate Finance Bank-BKF,Corporate Finance Bank-BKF,Commercial Banks,40481,U1,40481,U1,,Unlisted,FABA RU MM,1994,,"Established on February 11, 1994. In August 2001 FABA Bank changed its name to Corporate Finance Bank (BKF).",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Credit Bank of Moscow,Credit Bank of Moscow,Commercial Banks,48462,C2,49863,U2,,Unlisted,MCRB RU MM,1992,,"Established on August 5, 1992.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Credit Europe Bank Ltd,Credit Europe Bank Ltd,Commercial Banks,46995,C2,39142,U2,,Unlisted,FMOS RU MM,1997,,"Established on August 27, 1997. In November 2004, Finansbank (Moscow) Ltd changed its name to Finansbank (Russia) Ltd. on March 29, 2007, changed its name to Credit Europe Bank Ltd.",,0,Active,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS
ECA,EM,0,RUSSIAN FEDERATION,RUS,Credit Moscow Bank,Credit Moscow Bank,Commercial Banks,46987,U1,46987,U1,,Unlisted,CRMO RU MM,1988,,"Established on September 22, 1988.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Credit Ural Bank,Credit Ural Bank,Commercial Banks,48730,U1,48730,U1,,Unlisted,CRDU RU 4C,1993,,"Established on November 25, 1993 as Bank Ravis. On March 11, 1999, was renamed Kredit Ural Bank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Dalcombank,Dalcombank,Commercial Banks,28665,U1,28665,U1,,Unlisted,FAEC RU 8K,1988,2012,,"Reorganization of OJSC “Dalcombank” was accomplished in the form of consolidation with “MTS-Bank”. MTS-Bank became the legal successor of OJSC ‘Dalcombank’ in 2012.

",0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,DeltaCredit Bank,DeltaCredit Bank,Commercial Banks,23948,C2,27173,U2,,Unlisted,DETA RU MM,1998,,,Rosbank acquired 100% of DeltaCredit in January 2011 after Societe Generale Group announced its intention to consolidate its Russian assets.,0,Active,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Deutsche Bank LLC,Deutsche Bank LLC,Commercial Banks,18893,U1,18893,U1,,Unlisted,DEUT RU MM,1998,,Established in 1998.,,0,Active,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY
ECA,EM,0,RUSSIAN FEDERATION,RUS,Dialogbank,Dialogbank,Commercial Banks,38281,U1,38281,U1,,Unlisted,,1989,1999,"Established on November 24, 1989. Ceased operations in November 1999.",,0,Dissolved,1,1,1,1,,,,,,,,,,,,,,,,CYPRUS,CYPRUS,CYPRUS,CYPRUS,,,,,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Diamant Bank,Diamant Bank,Commercial Banks,46655,U1,46655,U1,,Unlisted,,1993,2001,"In 2001, its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Doninvest Bank,Doninvest Bank,Commercial Banks,32993,U1,32993,U1,,Unlisted,,1991,,"Established on November 28, 1991.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Open Joint Stock Company Rostov Joint Stock Commercial Bank 'Donkhlebbank',Donkhlebbank,Commercial Banks,19193,U1,19193,U1,,Unlisted,,1993,,Established in 1993,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Dresdner Bank ZAO,Dresdner Bank ZAO,Commercial Banks,45048,U1,45048,U1,,Unlisted,DRES RU 2X,1993,2010,"Established on August 9, 1993. In 2001, BNP-Dresdner Bank ZAO changed its name to Dresdner Bank ZAO.",Commerzbank (Eurasija) and Dresdner Bank ZAO merged in 2010 under the Commerzbank trademark.,0,Dissolved,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,FINARS Bank,Eastbridge Bank,Commercial Banks,40756,U1,40756,U1,,Unlisted,EBRI RU MM,1994,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,East-West Investment Bank,East-West Investment Bank,Commercial Banks,38475,U1,38475,U1,,Unlisted,,1991,1999,"Established on November 15, 1991. Banking licence revoked, effective in February 1999.",,0,Dissolved,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Ekaterinburg National City Bank-Bank Ekaterinburg,Ekaterinburg National City Bank-Bank Ekaterinburg,Commercial Banks,40700,U1,40700,U1,,EMBN,EKNC RU 4E,1864,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,ELBIM Bank - Commercial bank for Promotion of Advanced Technologies and Investments,ELBIM Bank - Commercial bank for Promotion of Advanced Technologies and Investments,Commercial Banks,43906,C1,43906,C1,,Unlisted,,1990,2000,"Established on February 26, 1990. Its banking licence was revoked on November 16, 2000.",,0,Dissolved,0,0,0,0,0,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Commercial Bank Energotransbank ZAO,EnergotransBank,Commercial Banks,44177,U1,44177,U1,,Unlisted,ENGO RU 2K,1993,,"Established on January 18, 1993.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,ENISEY Bank Plc (The),ENISEY Bank Plc (The),Commercial Banks,38211,U1,38211,U1,,ENSB,ENCB RU 55,1990,,"Established on october 12, 1990.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,ErgoBank CB,ErgoBank,Commercial Banks,19194,U1,19194,U1,,Unlisted,ERCC RU M1,1994,,Established in 1994.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Etalonbank,Etalonbank,Commercial Banks,16647,U1,16647,U1,,Unlisted,ZHEL RU MM,1989,2009,"On June 21, 2007, JSCB Zheldorbank absorbed Etalonbank (Old) and changed its name to Etalonbank. In November 2007, absorbed Mass Media Bank.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Eurasia-Centre Moscow Commercial Bank,Eurasia-Centre Moscow Commercial Bank,Commercial Banks,48508,U1,48508,U1,,Unlisted,EURC RU MM,1994,2008,"Established in May 1994. In October 2008, its banking licence was revoked",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,EuroAxis Bank,EuroAxis Bank,Commercial Banks,40783,U1,40783,U1,,Unlisted,EABM RU MM,1995,,"Established on October 24, 1995.",,0,Active,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SERBIA,SERBIA,SERBIA,SERBIA,SERBIA,SERBIA,SERBIA,SERBIA,SERBIA
ECA,EM,0,RUSSIAN FEDERATION,RUS,European Trust Bank-CB Eurotrust Bank Ltd,European Trust Bank-CB Eurotrust Bank Ltd,Commercial Banks,18951,U1,18951,U1,,Unlisted,CEUR RU MM,1994,,Established in 1994.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Evrofinance Mosnarbank,Evrofinance Mosnarbank,Commercial Banks,45586,C2,48236,U2,,Delisted,EVRF RU MM,1992,,"Established in 1992. In December 2003, Bank Evrofinance absorbed Commercial Bank Mosnarbank and changed its name to Evrofinance Mosnarbank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,EximBank of Russia-Roseksimbank,EximBank of Russia-Roseksimbank,Commercial Banks,29184,U1,29184,U1,,Unlisted,EXIR RU MM,1994,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Far Eastern Bank-Dalnevostochny Bank,Far Eastern Bank,Commercial Banks,42067,U1,42067,U1,RU000A0ERPY8,DLVB,FAEB RU 8V,1990,,"Established on November 26, 1990.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Federal Bank for Innovation and Development,Federal Bank for Innovation and Development,Commercial Banks,19542,U1,19542,U1,,Unlisted,FEID RU MM,1994,,Established in 1994,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Federal Industrial Bank,Federal Industrial Bank,Commercial Banks,16246,U1,16246,U1,,Unlisted,,,2006,,,0,Dissolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,FiaBank AO,FiaBank,Commercial Banks,19543,U1,19543,U1,,Unlisted,FIAF RU 3T,1993,,Established in 1993,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Financial Capital Commercial Bank,Financial Capital Commercial Bank,Commercial Banks,19195,U1,19195,U1,,Unlisted,,1996,2009,Established in 1996.,,0,Dissolved,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,"First Czech-Russian Bank, LLC","First Czech-Russian Bank, LLC",Commercial Banks,46894,C2,27908,U2,,Unlisted,FICH RU MM,1996,,Established in 1996.,,0,Active,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,First Mutual Credit Bank,First Mutual Credit Bank,Commercial Banks,48618,U1,48618,U1,,Unlisted,,1990,2006,Established in 1990,,0,Dissolved (merger),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Flora Moscow,Flora Moscow,Commercial Banks,19882,U1,19882,U1,,Unlisted,,1990,,Established in 1990.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,FundServiceBank OJSC,FundServiceBank,Commercial Banks,16299,U1,16299,U1,,Unlisted,FONB RU MM,1994,,"In August 2005, FondServiceBank changed its name to FundServiceBank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,EM,0,RUSSIAN FEDERATION,RUS,Garanti Bank Moscow,Garanti Bank Moscow,Commercial Banks,48322,U1,48322,U1,,Unlisted,GABM RU MM,1995,,Established in 1995.,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY,TURKEY
ECA,EM,0,RUSSIAN FEDERATION,RUS,Gasinvestbank-Gazinvestbank JSC,Gasinvestbank-Gazinvestbank JSC,Commercial Banks,23739,U1,23739,U1,,Unlisted,JGAS RU MM,1995,2008,"In December 2008, its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,
ECA,EM,0,RUSSIAN FEDERATION,RUS,Closed Joint-Stock Company Commercial Bank Gazbank,Gazbank,Commercial Banks,28325,U1,28325,U1,,Unlisted,CGAZ RU 3S,1993,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
